ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,death_diff,confirmed_diff
29,New Jersey,04-12-2020,61850,2350,,59500.0,696.3372772000001,126735.0,7604.0,3.799514956,1426.844055,12.29426031,,
79,New Jersey,04-13-2020,64584,2443,,62141.0,727.1179742833693,129469.0,7781.0,3.7826706304967175,1457.624752454068,12.047875634832153,93.0,2734.0
129,New Jersey,04-14-2020,68824,2805,,66019.0,774.8539493,139774.0,8185.0,4.075613158,1573.643437,11.89265373,362.0,4240.0
179,New Jersey,04-15-2020,71030,3156,,67874.0,799.6901665017299,144021.0,8270.0,4.443193017035056,1621.458221452142,11.642967760101365,351.0,2206.0
229,New Jersey,04-16-2020,75317,3518,,71799.0,847.9552903056566,151830.0,8224.0,4.670924226934158,1709.3757282832275,10.919181592469164,362.0,4287.0
279,New Jersey,04-17-2020,78467,3840,,74627.0,883.4195170335244,157449.0,8011.0,4.893777001796933,1772.6371536749384,10.20938738578001,322.0,3150.0
329,New Jersey,04-18-2020,81420,4070,,77350.0,916.665822280316,162536.0,7718.0,4.998771800540409,1829.909065219276,9.479243429132893,230.0,2953.0
379,New Jersey,04-19-2020,85301,4362,,80939.0,960.3600013059844,170688.0,7494.0,5.113656346349983,1921.6882322940626,8.785360077841995,292.0,3881.0
429,New Jersey,04-20-2020,88722,4496,,84226.0,998.875277380916,178057.0,6986.0,5.067514258019432,2004.6520058679223,7.874033497892293,134.0,3421.0
479,New Jersey,04-21-2020,92387,4753,,87634.0,1040.1376237166735,184826.0,7594.0,5.1446632101919105,2080.860688636473,8.219771179927912,257.0,3665.0
529,New Jersey,04-22-2020,95914,5150,,90764.0,1079.84629916721,191659.0,7210.0,5.369393414934212,2157.7899144242583,7.517150780907898,397.0,3527.0
579,New Jersey,04-23-2020,100025,5426,,94599.0,1126.1299296682464,200148.0,7240.0,5.42464383904024,2253.363190834693,7.2381904523869025,276.0,4111.0
629,New Jersey,04-24-2020,102196,5683,,96513.0,1150.5720998987865,205962.0,6847.0,5.56088300911973,2318.820020738129,6.699870836431956,257.0,2171.0
679,New Jersey,04-25-2020,105498,5914,,99584.0,1187.747616297332,213686.0,6722.0,5.605793474757816,2405.780556371796,6.3716847712752855,231.0,3302.0
729,New Jersey,04-26-2020,109038,5938,,103100.0,1227.6026520486505,223144.0,6573.0,5.44580788349016,2512.263304432803,6.02817366422715,24.0,3540.0
779,New Jersey,04-27-2020,111188,6044,,105144.0,1251.8083941010045,227775.0,6407.0,5.435838399827318,2564.401346965107,5.762312479764002,106.0,2150.0
829,New Jersey,04-28-2020,113856,6442,15642.0,107414.0,1281.8460312152747,234359.0,,5.658024170882517,2638.527210068688,,398.0,2668.0
879,New Jersey,04-29-2020,116365,6771,15642.0,109594.0,1310.0935692661385,241318.0,,5.818759936406996,2716.875004925587,,329.0,2509.0
929,New Jersey,04-30-2020,118652,7228,15642.0,95782.0,1335.8417237190379,247918.0,,6.091764150625358,2791.181003783977,,457.0,2287.0
979,New Jersey,05-01-2020,121190,7538,15642.0,98010.0,1364.4157578254913,256545.0,,6.21998514728938,2888.3079510796324,,310.0,2538.0
1029,New Jersey,05-02-2020,123717,7742,15642.0,100333.0,1392.865948600514,262312.0,,6.257830370927197,2953.2356322033197,,204.0,2527.0
1079,New Jersey,05-03-2020,126744,7871,15642.0,103231.0,1426.9453817132935,275066.0,,6.210155904816007,3096.82634575482,,129.0,3027.0
1129,New Jersey,05-04-2020,128269,7910,15642.0,104717.0,1444.1145708434522,277220.0,,6.166727736241803,3121.077121745876,,39.0,1525.0
1179,New Jersey,05-05-2020,130593,8244,15642.0,106707.0,1470.2792892293453,287623.0,,6.312742643173831,3238.199137825244,,334.0,2324.0
