ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,death_diff,confirmed_diff
0,Alabama,04-12-2020,3563,93,,3470.0,75.98802021,21583.0,437.0,2.610159978,460.3001516,12.26494527,,
50,Alabama,04-13-2020,3734,99,,3635.0,79.63493333293523,29182.0,457.0,2.6513122656668453,622.3638523089759,12.23888591322978,0.06451612903225806,0.04799326410328375
100,Alabama,04-14-2020,3953,114,,3839.0,84.30554137,33117.0,493.0,2.8838856560000004,706.2855081,12.4715406,0.15151515151515152,0.05865024102838779
150,Alabama,04-15-2020,4075,118,,3957.0,86.90743260088672,34077.0,525.0,2.895705521472393,726.7594063166669,12.883435582822086,0.03508771929824561,0.03086263597267898
200,Alabama,04-16-2020,4345,133,,4212.0,92.66571647873691,36391.0,553.0,3.0609896432681243,776.1100318475752,12.727272727272727,0.1271186440677966,0.06625766871165645
250,Alabama,04-17-2020,4571,148,,4423.0,97.48561335427073,37848.0,594.0,3.2378035440822583,807.1834378106407,12.994968278276088,0.11278195488721804,0.05201380897583429
300,Alabama,04-18-2020,4712,153,,4559.0,100.49271715714805,42538.0,620.0,3.2470288624787766,907.2069614666307,13.157894736842106,0.033783783783783786,0.030846641872675565
350,Alabama,04-19-2020,4888,157,,4731.0,104.24626516641337,45712.0,641.0,3.2119476268412437,974.8987874973584,13.113747954173489,0.026143790849673203,0.03735144312393888
400,Alabama,04-20-2020,5079,163,,4916.0,108.3197178355592,45900.0,641.0,3.2092931679464463,978.908259234528,12.620594605237253,0.03821656050955414,0.039075286415711945
450,Alabama,04-21-2020,5317,183,,5134.0,113.39553843899748,48526.0,699.0,3.4417904833552755,1034.912901690952,13.14651119052097,0.12269938650306748,0.04685961803504627
500,Alabama,04-22-2020,5593,196,,5397.0,119.28178418079986,48760.0,730.0,3.504380475594493,1039.9034143850888,13.052029322367243,0.07103825136612021,0.05190897122437465
550,Alabama,04-23-2020,5832,202,,5630.0,124.37893176156356,52641.0,768.0,3.4636488340192044,1122.6734133848536,13.168724279835393,0.030612244897959183,0.04273198641158591
600,Alabama,04-24-2020,6026,209,,5817.0,128.51636536268552,52889.0,769.0,3.4683040159309657,1127.9625037615456,12.761367407899106,0.034653465346534656,0.03326474622770919
650,Alabama,04-25-2020,6026,209,,5817.0,128.51636536268552,71344.0,839.0,3.4683040159309657,1521.5518703012674,13.92300033189512,0.0,0.0
700,Alabama,04-26-2020,6421,219,,6202.0,136.94052140620704,73551.0,845.0,3.4106836941286405,1568.620509258361,13.159943933966673,0.04784688995215311,0.06554928642548954
750,Alabama,04-27-2020,6539,228,,6311.0,139.45710473060086,73997.0,872.0,3.4867716776265483,1578.1323411454764,13.335372381098027,0.0410958904109589,0.018377199813113223
800,Alabama,04-28-2020,6750,242,,6508.0,143.9570969462541,75827.0,911.0,3.585185185185185,1617.1607096509051,13.496296296296293,0.06140350877192982,0.03226793087628078
850,Alabama,04-29-2020,6912,256,,6656.0,147.41206727296418,80449.0,945.0,3.7037037037037037,1715.7339988487695,13.671875,0.05785123966942149,0.024
900,Alabama,04-30-2020,7088,272,0.0,6816.0,151.16561528222945,87196.0,978.0,3.8374717832957113,1859.627114863048,13.797968397291195,0.0625,0.02546296296296296
950,Alabama,05-01-2020,7294,289,0.0,7005.0,155.5589726112559,91933.0,1008.0,3.962160680010968,1960.6530064533301,13.81957773512476,0.0625,0.029063205417607225
1000,Alabama,05-02-2020,7611,288,0.0,7323.0,162.31962442339852,92209.0,1023.0,3.7839968466692944,1966.5392521951323,13.44107213243989,-0.0034602076124567475,0.04346037839319989
1050,Alabama,05-03-2020,7888,290,0.0,7598.0,168.22719714252628,92500.0,1035.0,3.6764705882352944,1972.7454025968154,13.121196754563892,0.006944444444444444,0.03639469189331231
1100,Alabama,05-04-2020,8112,298,0.0,7814.0,173.00444006340942,103117.0,1064.0,3.673570019723866,2199.173920860279,13.116370808678505,0.027586206896551724,0.028397565922920892
1150,Alabama,05-05-2020,8437,315,,8122.0,179.9357076941549,106766.0,1107.0,3.733554581012208,2276.996061120558,13.12077752755719,0.05704697986577181,0.04006410256410257
1200,Alabama,05-06-2020,8691,343,,8348.0,185.3527599347992,109516.0,1158.0,3.9466114371188574,2335.6452487653282,13.324128408698654,0.08888888888888889,0.030105487732606375
1250,Alabama,05-07-2020,9046,369,,8677.0,192.92383688530586,115173.0,1178.0,4.079151005969488,2456.291959494952,13.022330311739992,0.07580174927113703,0.04084685306639052
1300,Alabama,05-08-2020,9385,383,,9002.0,200.15368219860665,120114.0,1207.0,4.080980287693127,2561.668554459609,12.86094832179009,0.037940379403794036,0.03747512712801238
1350,Alabama,05-09-2020,9668,390,,9278.0,206.18921678168655,125494.0,1228.0,4.0339263549855175,2676.407692470105,12.701696317749276,0.018276762402088774,0.030154501864677677
1400,Alabama,05-10-2020,9889,393,,9496.0,210.9024787705936,127421.0,1240.0,3.9741126504196576,2717.504777776095,12.539184952978056,0.007692307692307693,0.022858916011584608
1450,Alabama,05-11-2020,10164,403,,9761.0,216.76739753507061,129444.0,1256.0,3.964974419519873,2760.649252905321,12.357339630066905,0.02544529262086514,0.027808676307007785
1500,Alabama,05-12-2020,10464,435,,10029.0,223.16549073268192,133218.0,1287.0,4.157110091743119,2841.1372653312706,12.299311926605506,0.0794044665012407,0.0295159386068477
1550,Alabama,05-13-2020,10700,450,,10250.0,228.19865738146942,136372.0,1317.0,4.205607476635514,2908.402551815491,12.30841121495327,0.034482758620689655,0.022553516819571864
1600,Alabama,05-14-2020,11101,473,,10628.0,226.40385790052792,141985.0,1350.0,4.260877398432574,2895.7708101978606,12.161066570579223,0.051111111111111114,0.03747663551401869
1650,Alabama,05-15-2020,11373,483,,10890.0,231.95127248920846,146063.0,1377.0,4.246900553943552,2978.9412392149184,12.10762331838565,0.021141649048625793,0.02450229709035222
1700,Alabama,05-16-2020,11674,485,,11189.0,238.0901393685941,153494.0,1387.0,4.154531437382217,3130.49578998141,11.881103306493065,0.004140786749482402,0.026466191857909084
1750,Alabama,05-17-2020,11771,488,,11283.0,240.0684453064692,156350.0,1392.0,4.145782006626456,3188.743643162557,11.825673264803331,0.006185567010309278,0.008309062874764434
1800,Alabama,05-18-2020,12086,489,,11597.0,246.49284087791915,157123.0,1416.0,4.046003640575873,3204.5089059458287,11.716035081912956,0.0020491803278688526,0.026760683034576502
1850,Alabama,05-19-2020,12376,504,,11872.0,252.40736378496842,157566.0,1453.0,4.072398190045249,3213.543849559011,11.740465416936006,0.03067484662576687,0.02399470461691213
1900,Alabama,05-20-2020,13052,522,,12530.0,266.19432063036584,164450.0,1493.0,3.9993870671161513,3353.9423864284136,11.43885994483604,0.03571428571428571,0.0546218487394958
1950,Alabama,05-21-2020,13288,529,,12759.0,271.00751858230933,170739.0,1528.0,3.9810355207706203,3482.2059538850767,11.499096929560508,0.013409961685823755,0.018081520073551946
2000,Alabama,05-22-2020,13670,541,7951.0,5178.0,278.7983728943533,177768.0,1561.0,3.9575713240673007,3625.5617522080042,11.419166057059257,0.022684310018903593,0.028747742323901263
2050,Alabama,05-23-2020,14117,549,7951.0,5617.0,287.9148961338396,182676.0,1589.0,3.88892824254445,3725.6599536831673,11.255932563575833,0.014787430683918669,0.03269934162399415
2100,Alabama,05-24-2020,14478,551,7951.0,5976.0,295.27745740778704,185799.0,1612.0,3.8057742782152233,3789.353246920114,11.134134548970852,0.0036429872495446266,0.02557200538358008
2150,Alabama,05-25-2020,14986,566,7951.0,6469.0,305.63806994841116,190315.0,1629.0,3.7768584011744295,3881.456645017474,10.870145469104498,0.02722323049001815,0.03508771929824561
2200,Alabama,05-26-2020,15650,580,7951.0,7119.0,319.1802879148962,193759.0,1671.0,3.7060702875399363,3951.696703265327,10.677316293929712,0.024734982332155476,0.04430802081943147
2250,Alabama,05-27-2020,16032,583,7951.0,7498.0,326.97114222694023,195794.0,1719.0,3.6364770459081837,3993.200338147551,10.722305389221557,0.005172413793103448,0.024408945686900958
2300,Alabama,05-28-2020,16530,591,9355.0,6584.0,337.12780570180405,200481.0,1765.0,3.5753176043557167,4088.791265269412,10.677555958862676,0.0137221269296741,0.031062874251497005
