ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,death_diff,confirmed_diff
10,Hawaii,04-12-2020,499,9,300.0,490.0,35.24543964,17968.0,44.0,1.803607214,1269.118355,8.817635271,,
60,Hawaii,04-13-2020,504,9,310.0,495.0,35.59860035344325,18844.0,44.0,1.7857142857142858,1330.9921132148504,8.730158730158731,0.0,0.01002004008016032
110,Hawaii,04-14-2020,511,9,315.0,502.0,36.09302536,19420.0,44.0,1.761252446,1371.676228,8.610567515,0.0,0.013888888888888888
160,Hawaii,04-15-2020,524,9,333.0,515.0,37.011243224611626,19803.0,45.0,1.717557251908397,1398.7283388873745,8.587786259541986,0.0,0.025440313111545987
210,Hawaii,04-16-2020,530,9,359.0,521.0,37.435036085962146,20700.0,45.0,1.6981132075471699,1462.0853716592762,8.49056603773585,0.0,0.011450381679389313
260,Hawaii,04-17-2020,541,9,374.0,532.0,38.21198966510475,21857.0,45.0,1.6635859519408502,1543.8067617563672,8.317929759704251,0.0,0.020754716981132074
310,Hawaii,04-18-2020,574,9,390.0,565.0,40.542850402532586,22343.0,48.0,1.5679442508710801,1578.1339835257584,8.362369337979095,0.0,0.06099815157116451
360,Hawaii,04-19-2020,580,10,410.0,570.0,40.9666432638831,23470.0,51.0,1.7241379310344829,1657.736409316097,8.793103448275861,0.1111111111111111,0.010452961672473868
410,Hawaii,04-20-2020,584,10,414.0,574.0,41.24917183811678,24175.0,52.0,1.7123287671232876,1707.5320705247827,8.904109589041097,0.0,0.006896551724137931
460,Hawaii,04-21-2020,586,10,423.0,576.0,41.390436125233606,24696.0,55.0,1.706484641638225,1744.3314173187189,9.38566552901024,0.0,0.003424657534246575
510,Hawaii,04-22-2020,592,12,437.0,580.0,41.81422898658413,25342.0,56.0,2.0270270270270268,1789.959782057458,9.459459459459461,0.2,0.010238907849829351
560,Hawaii,04-23-2020,596,12,444.0,584.0,42.096757560817814,26128.0,63.0,2.0134228187919465,1845.476646894376,10.57046979865772,0.0,0.006756756756756757
